departement,Circonscription,Taux de participation,Nuance 1,Prénom 1,nom 1,Liste 1,votes 1,Nuance 2,Prénom 2,nom 2,Liste 2,votes 2,Nuance 3,Prénom 3,nom 3,Liste 3,votes 3,Nuance 4,Prénom 4,nom 4,Liste 4,votes 4,Nuance 5,Prénom 5,nom 5,Liste 5,votes 5,Nuance 6,Prénom 6,nom 6,Liste 6,votes 6,Nuance 7,Prénom 7,nom 7,Liste 7,votes 7,Nuance 8,Prénom 8,nom 8,Liste 8,votes 8,Nuance 9,Prénom 9,nom 9,Liste 9,votes 9,Nuance 10,Prénom 10,nom 10,Liste 10,votes 10,Nuance 11,Prénom 11,nom 11,Liste 11,votes 11,Nuance 12,Prénom 12,nom 12,Liste 12,votes 12,Nuance 13,Prénom 13,nom 13,Liste 13,votes 13,Nuance 14,Prénom 14,nom 14,Liste 14,votes 14,Nuance 15,Prénom 15,nom 15,Liste 15,votes 15,Nuance 16,Prénom 16,nom 16,Liste 16,votes 16,Nuance 17,Prénom 17,nom 17,Liste 17,votes 17,Nuance 18,Prénom 18,nom 18,Liste 18,votes 18,Nuance 19,Prénom 19,nom 19,Liste 19,votes 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORNE,3,64.26,EXG,ETIENNE,ADAM,LISTE L'ALTERNATIVE CONDUITE PAR ETIENNE ADAM,1117,LO-LCR,CHRISTINE,COULON,LIGUE COMMUNISTE REVOLUTIONNAIRE - LUTTE OUVRIERE - LISTE LCR-LO SOUTENUE PAR OLIVIER BESANCENOT ET ARLETTE LAGUILLER ET CONDUITE PAR CHRISTINE COULON,2286,SOC-COM-autreG,PHILIPPE,DURON,LISTE BASSE-NORMANDIE. GAGNONS A GAUCHE CONDUITE PAR PHILIPPE DURON ET PRESENTEE PAR LE PS. LE PCF ET LE MRC,9654,DVG,JEREMY,FOLLY,LISTE DE LA GAUCHE EN AVANT NOTRE PASSION. LA NORMANDIE,1306,ECO,ALAIN,TOURRET,LISTE D'UNION LES VERTS - PARTI RADICAL DE GAUCHE - POLE CITOYEN - L'UNION POUR UNE NOUVELLE GAUCHE (TETE DE LISTE TOURRET. ALAIN. MARIE. NOËL),3543,UDF,PHILIPPE,AUGIER,LISTE RASSEMBLEMENT POUR LA REGION - PHILIPPE AUGIER,3158,UMP,RENE,GARREC,RENE GARREC. LA REGION PAR COEUR - UNION DE LA MAJORITE REGIONALE - LISTE REGIONALE CONDUITE PAR RENE GARREC,14428,FN,FERNAND,LE RACHINEL,FRONT NATIONAL DE NORMANDIE PRESENTEE PAR JEAN-MARIE LE PEN CONDUITE PAR FERNAND LE RACHINEL,7128,CPNT,DIDIER,VERGY,AVEC CPNT. UNE AUTRE VISION DE LA BASSE-NORMANDIE AVEC DIDIER VERGY SOUTENU PAR JEAN SAINT-JOSSE,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,1,68.84,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2458,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,2251,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,15786,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2934,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,970,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,4351,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,12322,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,8249,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,576,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,1,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,2,68.47,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2367,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,2869,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,16673,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,3037,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,960,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3776,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,9207,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,7897,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,495,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,3,72.29,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2402,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,2152,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,16399,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2185,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,916,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3738,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,12156,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,7526,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,671,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,4,63.37,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2344,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,2187,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,13335,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2002,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,930,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,4000,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,11897,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,6664,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,660,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,5,61.11,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2011,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,3706,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,12371,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2038,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,763,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3342,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,5310,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,5654,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,435,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,6,59.84,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2302,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,3181,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,13597,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2248,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,856,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,2929,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,7529,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,6474,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,515,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,7,59.26,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2934,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,5135,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,12789,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2555,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,961,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3031,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,8161,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,8180,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,686,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,8,66.47,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2426,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,1359,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,15367,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2014,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,850,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3203,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,8431,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,6692,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,518,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,9,65.76,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2919,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,4512,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,16382,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,3131,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,1236,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,2975,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,8523,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,8042,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,537,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,10,61.06,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2631,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,7532,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,13430,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,2328,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,959,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,2056,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,4582,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,6994,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,521,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,11,64.32,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,3458,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,6933,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,18476,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,3686,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,1299,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,3265,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,6253,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,11284,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,708,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAS-DE-CALAIS,12,60.93,LO-LCR,NICOLE,BAUDRIN,LUTTE OUVRIERE - LIGUE COMMUNISTE REVOLUTIONNAIRE - LISTE LO-LCR SOUTENUE PAR ARLETTE LAGUILLER ET OLIVIER BESANCENOT ET CONDUITE PAR NICOLE BAUDRIN,2841,COM,ALAIN,BOCQUET,TOUS ENSEMBLE POUR UN NORD/PAS DE CALAIS ENFIN RESPECTE ! AVEC LA LISTE CONDUITE PAR ALAIN BOCQUET PRESENTEE PAR LE PARTI COMMUNISTE FRANCAIS,6981,SOC,DANIEL,PERCHERON,RESISTER AGIR AVANCER A GAUCHE. POUR LE NORD-PAS DE CALAIS,15758,ECO,J.FRANCOIS,CARON,L'ECOLOGIE. LES VERTS,3391,ECO,HENRI,BAILLEUL,ECOLOGISTES - UNION ECOLOGISTE ET ALTERMONDIALISTE SOCIALE ET CITOYENNE,1153,UDF,VALERIE,LETARD,L'AVENIR DE LA REGION. LISTE D'OUVERTURE SOUTENUE PAR L'UDF ET FRANCOIS BAYROU,1841,UMP,J.PAUL,DELEVOYE,LE NORD - PAS-DE-CALAIS. J'Y CROIS!,3335,FN,CARL,LANG,FRONT NATIONAL POUR LE NORD/PAS DE CALAIS SOUTENUE PAR JEAN-MARIE LE PEN,8592,MNR,YANN,PHELIPPEAU,ISLAMISATION. IMPOT. DELINQUANCE. INJUSTICES. CA NE PEUT PLUS DURER. LA VRAIE DROITE EN NORD-PAS-DE-CALAIS,555,DIV,J.MARC,MAURICE,DEFENDONS LA CHASSE. NOS TERROIRS ET NOS TRADITIONS,0,DIV,GEORGES,HIEN,LISTE DES CITOYENS INDEPENDANTS AGIR POUR NE PLUS SUBIR,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
