year,bloc,departement,percentage,votes
2012,Droite radicale et extreme droite,Lot et Garonne,23.43,46063
2012,Droite radicale et extreme droite,Lozère,19.23,9612
2012,Droite radicale et extreme droite,Maine et Loire,16.35,74521
2012,Droite radicale et extreme droite,Manche,19.2,58745
2012,Droite radicale et extreme droite,Marne,24.71,73381
2012,Droite radicale et extreme droite,Martinique,6.21,9083
2012,Droite radicale et extreme droite,Mayenne,17.14,31255
2012,Droite radicale et extreme droite,Mayotte,4.36,1566
2012,Droite radicale et extreme droite,Meurthe et Moselle,23.360000000000003,91077
2012,Droite radicale et extreme droite,Meuse,28.17,31681
2012,Droite radicale et extreme droite,Morbihan,17.67,81531
2012,Droite radicale et extreme droite,Moselle,26.86,153657
2012,Droite radicale et extreme droite,Nièvre,21.799999999999997,28466
2012,Droite radicale et extreme droite,Nord,23.68,324707
2012,Droite radicale et extreme droite,Oise,27.279999999999998,118925
2012,Droite radicale et extreme droite,Orne,22.64,39352
2012,Droite radicale et extreme droite,Paris,7.430000000000001,73734
2012,Droite radicale et extreme droite,Pas de Calais,27.400000000000002,232699
2012,Droite radicale et extreme droite,Puy de Dôme,17.62,65098
2012,Droite radicale et extreme droite,Pyrénées Atlantiques,13.83,54454
2012,Droite radicale et extreme droite,Pyrénées Orientales,25.830000000000002,68250
2012,Droite radicale et extreme droite,Rhône,17.07,150789
2012,Droite radicale et extreme droite,Saône et Loire,22.310000000000002,72444
2012,Droite radicale et extreme droite,Sarthe,21.55,70277
2012,Droite radicale et extreme droite,Savoie,21.3,51777
2012,Droite radicale et extreme droite,Seine et Marne,22.09,142598
2012,Droite radicale et extreme droite,Seine Maritime,20.93,145532
2012,Droite radicale et extreme droite,Seine Saint Denis,15.100000000000001,80572
2012,Droite radicale et extreme droite,Somme,26.009999999999998,85629
2012,Droite radicale et extreme droite,Tarn,20.79,49206
2012,Droite radicale et extreme droite,Tarn et Garonne,24.110000000000003,35159
2012,Droite radicale et extreme droite,Territoire de Belfort,25.819999999999997,19344
2012,Droite radicale et extreme droite,Val d'Oise,17.55,93476
2012,Droite radicale et extreme droite,Val de Marne,13.78,80632
2012,Droite radicale et extreme droite,Var,26.669999999999998,160250
2012,Droite radicale et extreme droite,Vaucluse,28.740000000000002,89914
2012,Droite radicale et extreme droite,Vendée,17.75,72318
2012,Droite radicale et extreme droite,Vienne,18.69,45912
2012,Droite radicale et extreme droite,Vosges,26.849999999999998,61450
2012,Droite radicale et extreme droite,Yonne,26.15,50851
2012,Droite radicale et extreme droite,Yvelines,14.45,103933
2012,Ecologisme,Ain,2.26,7268
2012,Ecologisme,Aisne,1.16,3455
2012,Ecologisme,Allier,1.57,3232
2012,Ecologisme,Alpes de Haute Provence,2.91,2933
2012,Ecologisme,Alpes Maritimes,2.15,12556
2012,Ecologisme,Ardèche,2.8,5621
2012,Ecologisme,Ardennes,1.22,1868
2012,Ecologisme,Ariège,2.85,2742
2012,Ecologisme,Aube,1.41,2294
2012,Ecologisme,Aude,2.09,4516
2012,Ecologisme,Aveyron,2.34,4243
2012,Ecologisme,Bas Rhin,2.76,16188
2012,Ecologisme,Bouches du Rhône,2.11,21977
2012,Ecologisme,Calvados,2.13,8569
2012,Ecologisme,Cantal,1.56,1534
2012,Ecologisme,Charente,1.83,3843
2012,Ecologisme,Charente Maritime,2.21,8378
2012,Ecologisme,Cher,1.58,2861
2012,Ecologisme,Corrèze,1.38,2155
2012,Ecologisme,Corse du Sud,2.23,1658
2012,Ecologisme,Côte d'Or,2.1,6073
2012,Ecologisme,Côtes d'Armor,2.78,10545
2012,Ecologisme,Creuse,1.76,1369
2012,Ecologisme,Deux Sèvres,2.02,4480
2012,Ecologisme,Dordogne,2.13,5525
2012,Ecologisme,Doubs,2.35,6847
2012,Ecologisme,Drôme,2.87,8263
2012,Ecologisme,Essonne,2.35,14027
2012,Ecologisme,Eure,1.66,5544
2012,Ecologisme,Eure et Loir,1.6,3788
2012,Ecologisme,Finistère,2.95,16536
2012,Ecologisme,Gard,2.12,8855
2012,Ecologisme,Gers,2.25,2715
2012,Ecologisme,Gironde,2.43,19940
2012,Ecologisme,Guadeloupe,1.47,2134
2012,Ecologisme,Guyane,2.25,843
2012,Ecologisme,Haut Rhin,2.71,10980
2012,Ecologisme,Haute Corse,2.33,2020
2012,Ecologisme,Haute Garonne,3.04,21069
2012,Ecologisme,Haute Loire,2.1,3041
2012,Ecologisme,Haute Marne,1.38,1506
2012,Ecologisme,Haute Saône,1.58,2315
2012,Ecologisme,Haute Savoie,3.59,14446
2012,Ecologisme,Haute Vienne,1.8,3925
2012,Ecologisme,Hautes Alpes,3.63,3147
2012,Ecologisme,Hautes Pyrénées,2.08,3007
2012,Ecologisme,Hauts de Seine,2.74,20086
2012,Ecologisme,Hérault,2.52,15223
2012,Ecologisme,Ille et Vilaine,3.17,18367
2012,Ecologisme,Indre,1.45,2015
2012,Ecologisme,Indre et Loire,2.23,7488
2012,Ecologisme,Isère,3.03,20189
2012,Ecologisme,Jura,2.4,3691
2012,Ecologisme,La Réunion,2.13,7737
2012,Ecologisme,Landes,1.83,4466
2012,Ecologisme,Loir et Cher,1.73,3418
2012,Ecologisme,Loire,1.96,8090
2012,Ecologisme,Loire Atlantique,3.15,24410
2012,Ecologisme,Loiret,1.89,6744
2012,Ecologisme,Lot,2.67,3046
2012,Ecologisme,Lot et Garonne,1.92,3775
2012,Ecologisme,Lozère,2.61,1307
2012,Ecologisme,Maine et Loire,2.36,10737
2012,Ecologisme,Manche,1.83,5601
2012,Ecologisme,Marne,1.51,4482
2012,Ecologisme,Martinique,1.56,2275
2012,Ecologisme,Mayenne,2.12,3864
2012,Ecologisme,Mayotte,2.19,789
2012,Ecologisme,Meurthe et Moselle,1.81,7058
2012,Ecologisme,Meuse,1.6,1794
2012,Ecologisme,Morbihan,2.81,12948
2012,Ecologisme,Moselle,1.73,9875
2012,Ecologisme,Nièvre,1.64,2143
2012,Ecologisme,Nord,1.75,23976
2012,Ecologisme,Oise,1.51,6598
2012,Ecologisme,Orne,1.79,3109
2012,Ecologisme,Paris,4.18,41495
2012,Ecologisme,Pas de Calais,1.21,10315
2012,Ecologisme,Puy de Dôme,2.04,7549
2012,Ecologisme,Pyrénées Atlantiques,2.88,11345
2012,Ecologisme,Pyrénées Orientales,2.11,5564
2012,Ecologisme,Rhône,2.9,25611
2012,Ecologisme,Saône et Loire,1.67,5435
2012,Ecologisme,Sarthe,1.89,6153
2012,Ecologisme,Savoie,3.42,8313
2012,Ecologisme,Seine et Marne,1.96,12684
2012,Ecologisme,Seine Maritime,1.63,11356
2012,Ecologisme,Seine Saint Denis,2.21,11781
2012,Ecologisme,Somme,1.22,4031
2012,Ecologisme,Tarn,2.14,5064
2012,Ecologisme,Tarn et Garonne,1.97,2867
2012,Ecologisme,Territoire de Belfort,2.02,1516
2012,Ecologisme,Val d'Oise,2.05,10907
2012,Ecologisme,Val de Marne,2.63,15392
2012,Ecologisme,Var,1.89,11334
2012,Ecologisme,Vaucluse,2.26,7062
2012,Ecologisme,Vendée,1.88,7652
2012,Ecologisme,Vienne,2.17,5335
2012,Ecologisme,Vosges,1.76,4026
2012,Ecologisme,Yonne,1.76,3426
2012,Ecologisme,Yvelines,2.5,17974
2012,Gauche,Ain,22.75,73096
2012,Gauche,Aisne,27.1,80751
2012,Gauche,Allier,29.68,61131
2012,Gauche,Alpes de Haute Provence,24.36,24551
2012,Gauche,Alpes Maritimes,19.21,111990
2012,Gauche,Ardèche,25.98,52156
2012,Gauche,Ardennes,28.93,44441
2012,Gauche,Ariège,34.36,33003
2012,Gauche,Aube,22.79,36967
2012,Gauche,Aude,30.41,65783
2012,Gauche,Aveyron,29.44,53493
2012,Gauche,Bas Rhin,19.58,114702
2012,Gauche,Bouches du Rhône,24.51,255052
2012,Gauche,Calvados,29.34,117773
2012,Gauche,Cantal,30.84,30353
2012,Gauche,Charente,32.79,68691
2012,Gauche,Charente Maritime,28.47,107821
2012,Gauche,Cher,26.76,48608
2012,Gauche,Corrèze,42.97,67070
2012,Gauche,Corse du Sud,22.29,16540
2012,Gauche,Côte d'Or,27.79,80321
2012,Gauche,Côtes d'Armor,33.02,125333
2012,Gauche,Creuse,34.02,26447
2012,Gauche,Deux Sèvres,33.34,73911
2012,Gauche,Dordogne,32.09,83050
2012,Gauche,Doubs,26.28,76592
2012,Gauche,Drôme,25.05,72207
2012,Gauche,Essonne,30.39,181506
2012,Gauche,Eure,24.65,82464
2012,Gauche,Eure et Loir,25.71,60882
2012,Gauche,Finistère,33.7,188720
2012,Gauche,Gard,24.11,100778
2012,Gauche,Gers,31.86,38446
2012,Gauche,Gironde,31.75,260043
2012,Gauche,Guadeloupe,57,82735
2012,Gauche,Guyane,42.61,15943
2012,Gauche,Haut Rhin,18.89,76580
2012,Gauche,Haute Corse,25.99,22489
2012,Gauche,Haute Garonne,32.83,227695
2012,Gauche,Haute Loire,26.36,38253
2012,Gauche,Haute Marne,23.75,25970
2012,Gauche,Haute Saône,26.38,38661
2012,Gauche,Haute Savoie,20.52,82482
2012,Gauche,Haute Vienne,35.9,78249
2012,Gauche,Hautes Alpes,24.49,21248
2012,Gauche,Hautes Pyrénées,33.16,47983
2012,Gauche,Hauts de Seine,30.16,221233
2012,Gauche,Hérault,26.69,160931
2012,Gauche,Ille et Vilaine,31.77,183935
2012,Gauche,Indre,29.87,41505
2012,Gauche,Indre et Loire,28.1,94210
2012,Gauche,Isère,27.84,185538
2012,Gauche,Jura,24.6,37910
2012,Gauche,La Réunion,53.29,194009
2012,Gauche,Landes,32.75,79861
2012,Gauche,Loir et Cher,25.01,49347
2012,Gauche,Loire,26.46,109122
2012,Gauche,Loire Atlantique,31.76,245708
2012,Gauche,Loiret,25.45,90617
2012,Gauche,Lot,34.51,39369
2012,Gauche,Lot et Garonne,26.91,52893
2012,Gauche,Lozère,25.15,12579
2012,Gauche,Maine et Loire,27.1,123534
2012,Gauche,Manche,27.04,82773
2012,Gauche,Marne,24.05,71432
2012,Gauche,Martinique,51.98,76034
2012,Gauche,Mayenne,25.87,47146
2012,Gauche,Mayotte,36.55,13152
2012,Gauche,Meurthe et Moselle,27.92,108870
2012,Gauche,Meuse,23.4,26313
2012,Gauche,Morbihan,28.29,130453
2012,Gauche,Moselle,24.53,140323
2012,Gauche,Nièvre,32.64,42631
2012,Gauche,Nord,27.97,383471
2012,Gauche,Oise,24.9,108574
2012,Gauche,Orne,24.26,42159
2012,Gauche,Paris,34.83,345635
2012,Gauche,Pas de Calais,29.44,249971
2012,Gauche,Puy de Dôme,33.09,122244
2012,Gauche,Pyrénées Atlantiques,29.93,117823
2012,Gauche,Pyrénées Orientales,25.96,68593
2012,Gauche,Rhône,26.91,237779
2012,Gauche,Saône et Loire,28.69,93198
2012,Gauche,Sarthe,28.13,91722
2012,Gauche,Savoie,23.64,57469
2012,Gauche,Seine et Marne,27.65,178537
2012,Gauche,Seine Maritime,29.4,204448
2012,Gauche,Seine Saint Denis,38.68,206537
2012,Gauche,Somme,28.37,93379
2012,Gauche,Tarn,30.69,72647
2012,Gauche,Tarn et Garonne,27.63,40297
2012,Gauche,Territoire de Belfort,26.01,19484
2012,Gauche,Val d'Oise,32.41,172658
2012,Gauche,Val de Marne,32.93,192781
2012,Gauche,Var,19.65,118023
2012,Gauche,Vaucluse,22.33,69878
2012,Gauche,Vendée,24.81,101079
2012,Gauche,Vienne,31.99,78591
2012,Gauche,Vosges,24.68,56495
2012,Gauche,Yonne,24,46667
2012,Gauche,Yvelines,27.32,196485
2012,Gauche radicale et extreme gauche,Ain,11.2,36015
2012,Gauche radicale et extreme gauche,Aisne,12.33,36710
2012,Gauche radicale et extreme gauche,Allier,15.55,32035
2012,Gauche radicale et extreme gauche,Alpes de Haute Provence,17.01,17150
2012,Gauche radicale et extreme gauche,Alpes Maritimes,9.45,55117
2012,Gauche radicale et extreme gauche,Ardèche,16.07,32254
2012,Gauche radicale et extreme gauche,Ardennes,11.34,17426
2012,Gauche radicale et extreme gauche,Ariège,18.86,18121
2012,Gauche radicale et extreme gauche,Aube,9.549999999999999,15482
2012,Gauche radicale et extreme gauche,Aude,14.93,32296
2012,Gauche radicale et extreme gauche,Aveyron,14.12,25668
2012,Gauche radicale et extreme gauche,Bas Rhin,8.879999999999999,52074
2012,Gauche radicale et extreme gauche,Bouches du Rhône,14.58,151653
2012,Gauche radicale et extreme gauche,Calvados,12.56,50422
2012,Gauche radicale et extreme gauche,Cantal,10.82,10641
2012,Gauche radicale et extreme gauche,Charente,13.49,28251
2012,Gauche radicale et extreme gauche,Charente Maritime,12.370000000000001,46866
2012,Gauche radicale et extreme gauche,Cher,15.790000000000001,28684
2012,Gauche radicale et extreme gauche,Corrèze,11.98,18702
2012,Gauche radicale et extreme gauche,Corse du Sud,11.17,8284
2012,Gauche radicale et extreme gauche,Côte d'Or,11.129999999999999,32197
2012,Gauche radicale et extreme gauche,Côtes d'Armor,14.2,53909
2012,Gauche radicale et extreme gauche,Creuse,15.219999999999999,11830
2012,Gauche radicale et extreme gauche,Deux Sèvres,12.57,27871
2012,Gauche radicale et extreme gauche,Dordogne,15.65,40502
2012,Gauche radicale et extreme gauche,Doubs,12.790000000000001,37263
2012,Gauche radicale et extreme gauche,Drôme,13.92,40121
2012,Gauche radicale et extreme gauche,Essonne,13.61,81293
2012,Gauche radicale et extreme gauche,Eure,12.36,41345
2012,Gauche radicale et extreme gauche,Eure et Loir,10.850000000000001,25716
2012,Gauche radicale et extreme gauche,Finistère,13.6,76125
2012,Gauche radicale et extreme gauche,Gard,14.81,61892
2012,Gauche radicale et extreme gauche,Gers,13.83,16690
2012,Gauche radicale et extreme gauche,Gironde,13.85,113462
2012,Gauche radicale et extreme gauche,Guadeloupe,7.09,10292
2012,Gauche radicale et extreme gauche,Guyane,9.73,3639
2012,Gauche radicale et extreme gauche,Haut Rhin,9.25,37508
2012,Gauche radicale et extreme gauche,Haute Corse,11.48,9926
2012,Gauche radicale et extreme gauche,Haute Garonne,14.9,103309
2012,Gauche radicale et extreme gauche,Haute Loire,13.24,19212
2012,Gauche radicale et extreme gauche,Haute Marne,11.010000000000002,12035
2012,Gauche radicale et extreme gauche,Haute Saône,11.770000000000001,17250
2012,Gauche radicale et extreme gauche,Haute Savoie,10.8,43424
2012,Gauche radicale et extreme gauche,Haute Vienne,16.23,35380
2012,Gauche radicale et extreme gauche,Hautes Alpes,15.92,13815
2012,Gauche radicale et extreme gauche,Hautes Pyrénées,17.06,24681
2012,Gauche radicale et extreme gauche,Hauts de Seine,11.34,83129
2012,Gauche radicale et extreme gauche,Hérault,14.7,88654
2012,Gauche radicale et extreme gauche,Ille et Vilaine,12.24,70843
2012,Gauche radicale et extreme gauche,Indre,13.549999999999999,18820
2012,Gauche radicale et extreme gauche,Indre et Loire,12.89,43232
2012,Gauche radicale et extreme gauche,Isère,13.950000000000001,92953
2012,Gauche radicale et extreme gauche,Jura,14.57,22450
2012,Gauche radicale et extreme gauche,La Réunion,8.200000000000001,29863
2012,Gauche radicale et extreme gauche,Landes,14.469999999999999,35274
2012,Gauche radicale et extreme gauche,Loir et Cher,11.86,23415
2012,Gauche radicale et extreme gauche,Loire,12.87,53071
2012,Gauche radicale et extreme gauche,Loire Atlantique,13.48,104233
2012,Gauche radicale et extreme gauche,Loiret,11.1,39540
2012,Gauche radicale et extreme gauche,Lot,16.380000000000003,18673
2012,Gauche radicale et extreme gauche,Lot et Garonne,13.559999999999999,26639
2012,Gauche radicale et extreme gauche,Lozère,14.23,7118
2012,Gauche radicale et extreme gauche,Maine et Loire,11.49,52365
2012,Gauche radicale et extreme gauche,Manche,11.92,36504
2012,Gauche radicale et extreme gauche,Marne,10.37,30775
2012,Gauche radicale et extreme gauche,Martinique,8.04,11754
2012,Gauche radicale et extreme gauche,Mayenne,10.39,18943
2012,Gauche radicale et extreme gauche,Mayotte,3.98,1435
2012,Gauche radicale et extreme gauche,Meurthe et Moselle,14.01,54612
2012,Gauche radicale et extreme gauche,Meuse,11.049999999999999,12428
2012,Gauche radicale et extreme gauche,Morbihan,12.22,56338
2012,Gauche radicale et extreme gauche,Moselle,11.67,66729
2012,Gauche radicale et extreme gauche,Nièvre,13.95,18210
2012,Gauche radicale et extreme gauche,Nord,14.42,197720
2012,Gauche radicale et extreme gauche,Oise,12.11,52786
2012,Gauche radicale et extreme gauche,Orne,11.11,19310
2012,Gauche radicale et extreme gauche,Paris,12.03,119464
2012,Gauche radicale et extreme gauche,Pas de Calais,13.68,116168
2012,Gauche radicale et extreme gauche,Puy de Dôme,15.870000000000001,58658
2012,Gauche radicale et extreme gauche,Pyrénées Atlantiques,14.07,55387
2012,Gauche radicale et extreme gauche,Pyrénées Orientales,14.5,38309
2012,Gauche radicale et extreme gauche,Rhône,12.06,106508
2012,Gauche radicale et extreme gauche,Saône et Loire,12.49,40567
2012,Gauche radicale et extreme gauche,Sarthe,12.87,41974
2012,Gauche radicale et extreme gauche,Savoie,13.16,31978
2012,Gauche radicale et extreme gauche,Seine et Marne,12.49,80676
2012,Gauche radicale et extreme gauche,Seine Maritime,15.19,105595
2012,Gauche radicale et extreme gauche,Seine Saint Denis,18.419999999999998,98354
2012,Gauche radicale et extreme gauche,Somme,13.17,43352
2012,Gauche radicale et extreme gauche,Tarn,13.93,32974
2012,Gauche radicale et extreme gauche,Tarn et Garonne,12.879999999999999,18780
2012,Gauche radicale et extreme gauche,Territoire de Belfort,13.43,10058
2012,Gauche radicale et extreme gauche,Val d'Oise,13.35,71128
2012,Gauche radicale et extreme gauche,Val de Marne,15.22,89113
2012,Gauche radicale et extreme gauche,Var,10.3,61886
2012,Gauche radicale et extreme gauche,Vaucluse,12.49,39067
2012,Gauche radicale et extreme gauche,Vendée,10.540000000000001,42948
2012,Gauche radicale et extreme gauche,Vienne,13.06,32099
2012,Gauche radicale et extreme gauche,Vosges,11.99,27451
2012,Gauche radicale et extreme gauche,Yonne,12,23341
2012,Gauche radicale et extreme gauche,Yvelines,10.26,73745
2017,Centre,Ain,22.618853955966717,73692
2017,Centre,Aisne,17.93572568890123,51680
2017,Centre,Allier,23.71973397069521,45651
2017,Centre,Ardèche,21.640859907136576,42320
2017,Centre,Ardennes,18.332050434936615,26912
2017,Centre,Ariège,20.923627633807044,19523
2017,Centre,Aube,18.976457148533537,30565
2017,Centre,Aude,20.066616595369492,43015
2017,Centre,Aveyron,25.832044111230115,45584
2017,Centre,Calvados,24.829317119082123,99720
2017,Centre,Cantal,26.731537907083414,24477
2017,Centre,Charente,25.06821162436625,49889
2017,Centre,Cher,22.049268614711096,38076
2017,Centre,Corrèze,26.933034825187313,39218
2017,Centre,Creuse,22.50074732032284,15807
2017,Centre,Dordogne,22.494069398094165,55945
2017,Centre,Doubs,22.50482970240588,63954
2017,Centre,Drôme,21.87566019373764,63164
2017,Centre,Essonne,26.205678707013938,163389
2017,Centre,Eure,19.890313174593278,66986
2017,Centre,Finistère,29.45072103520375,164095
2017,Centre,Gard,18.780456496831334,79006
2017,Centre,Gers,23.402677721324874,27775
2017,Centre,Gironde,26.12620765849416,222287
2017,Centre,Guadeloupe,30.22932592077832,33930
2017,Centre,Guyane,18.745109728380342,5031
2017,Centre,Hérault,20.5188212697258,128621
2017,Centre,Indre,20.850963080636046,27301
2017,Centre,Isère,24.767929432434634,164091
2017,Centre,Jura,21.325274622415073,31896
2017,Centre,La Réunion,18.91463136270258,66292
2017,Centre,Landes,24.627419654167976,61043
2017,Centre,Loire,23.16930144851252,90677
2017,Centre,Loiret,23.484976319845206,83506
2017,Centre,Lot,26.652044012384124,29527
2017,Centre,Lozère,21.73136436330405,10463
2017,Centre,Manche,24.85737869700379,74683
2017,Centre,Marne,20.75031742627711,60958
2017,Centre,Martinique,25.528078781666423,27893
2017,Centre,Mayenne,26.043100004438724,46938
2017,Centre,Mayotte,19.209175973437972,6364
2017,Centre,Meuse,19.34980615628941,20713
2017,Centre,Morbihan,27.86460055243316,130639
2017,Centre,Moselle,21.054080973933196,117738
2017,Centre,Nièvre,22.714515834398924,27356
2017,Centre,Nord,19.849490657060148,268723
2017,Centre,Oise,19.79931154678124,86680
2017,Centre,Orne,21.567895361231386,35815
2017,Centre,Paris,34.8337620139723,375006
2017,Centre,Rhône,26.576681012749404,236137
2017,Centre,Sarthe,20.040068973217053,64618
2017,Centre,Savoie,23.12933900206575,55871
2017,Centre,Somme,21.74974032962495,69520
2017,Centre,Tarn,22.140513439169737,51755
2017,Centre,Territoire de Belfort,20.637382289658255,14771
2017,Centre,Var,17.73191735326678,108597
2017,Centre,Vaucluse,18.524128976412033,58208
2017,Centre,Vendée,26.26101282143113,109989
2017,Centre,Vienne,24.877601494018876,59146
2017,Centre,Vosges,19.864967061803537,43604
2017,Centre,Yonne,19.633384447827996,36234
2017,Centre,Yvelines,28.86456529816822,219063
2017,Droite,Ain,23.597985260851015,76882
2017,Droite,Aisne,17.839938918581243,51404
2017,Droite,Allier,21.232983477086147,40865
2017,Droite,Ardèche,20.122113358833275,39350
2017,Droite,Ardennes,18.90901412096483,27759
2017,Droite,Ariège,17.142520309519217,15995
2017,Droite,Aube,24.58464747808379,39598
2017,Droite,Aude,18.056456165067342,38706
2017,Droite,Aveyron,25.177515966519895,44429
2017,Droite,Calvados,21.931318503468436,88081
2017,Droite,Cantal,27.254657842430596,24956
2017,Droite,Charente,19.279645048313427,38369
2017,Droite,Cher,21.061927428975135,36371
2017,Droite,Corrèze,21.1341020375928,30774
2017,Droite,Creuse,20.73849482569643,14569
2017,Droite,Dordogne,20.38036267138434,50688
2017,Droite,Doubs,23.080523191368822,65590
2017,Droite,Drôme,20.869568228966443,60259
2017,Droite,Essonne,19.96192382519603,124460
2017,Droite,Eure,20.477942377300113,68965
2017,Droite,Finistère,19.71589328499511,109854
2017,Droite,Gard,19.589143343428052,82408
2017,Droite,Gers,23.093450620560652,27408
2017,Droite,Gironde,19.83451258785642,168756
2017,Droite,Guadeloupe,16.274656545678088,18267
2017,Droite,Guyane,17.46711874510973,4688
2017,Droite,Hérault,19.896337844822636,124719
